        medial pontine nucleus (paxrat)    PAXRAT:574
        medial preoptic area (paxrat)    PAXRAT:575
        medial preoptic nucleus (paxrat)    PAXRAT:576
        medial preoptic nucleus-central part (paxrat)    PAXRAT:577
        medial preoptic nucleus-lateral part (paxrat)    PAXRAT:578
        medial preoptic nucleus-medial part (paxrat)    PAXRAT:579
        medial pretectal nucleus (paxrat)    PAXRAT:580
        medial rostroventrolateral medulla (paxrat)    PAXRAT:581
        medial septal nucleus (paxrat)    PAXRAT:582
        medial superior olive (paxrat)    PAXRAT:583
        medial terminal nucleus of the accessory optic tract (paxrat)    PAXRAT:584
        medial tuberal nucleus (paxrat)    PAXRAT:585
        medial vestibular nucleus (paxrat)    PAXRAT:586
        medial vestibular nucleus-magnocellular part (paxrat)    PAXRAT:587
        medial vestibular nucleus-parvicellular part (paxrat)    PAXRAT:588
        median accessory nucleus of the medulla (paxrat)    PAXRAT:589
        median eminence (paxrat)    PAXRAT:590
        median preoptic nucleus (paxrat)    PAXRAT:591
        median raphe nucleus (paxrat)    PAXRAT:592
        mediodorsal thalamic nucleus (paxrat)    PAXRAT:593
        mediodorsal thalamic nucleus-central part (paxrat)    PAXRAT:594
        mediodorsal thalamic nucleus-lateral part (paxrat)    PAXRAT:595
        mediodorsal thalamic nucleus-medial part (paxrat)    PAXRAT:596
        mediodorsal thalamic nucleus-paralaminar part (paxrat)    PAXRAT:597
        medioventral periolivary nucleus (paxrat)    PAXRAT:598
        medullary reticular nucleus-dorsal part (paxrat)    PAXRAT:599
        medullary reticular nucleus-ventral part (paxrat)    PAXRAT:600
        mesencephalic reticular formation (paxrat)    PAXRAT:601
        mesencephalic trigeminal nucleus (paxrat)    PAXRAT:602
        mesencephalic trigeminal tract (paxrat)    PAXRAT:603
        microcellular tegmental nucleus (paxrat)    PAXRAT:604
        middle cerebellar peduncle (paxrat)    PAXRAT:605
        middle cerebral artery (paxrat)    PAXRAT:606
        minimus nucleus (paxrat)    PAXRAT:607
        mitral cell layer of the accessory olfactory bulb (paxrat)    PAXRAT:608
        mitral cell layer of the olfactory bulb (paxrat)    PAXRAT:609
        molecular layer of the cerebellum (paxrat)    PAXRAT:610
        molecular layer of the dentate gyrus (paxrat)    PAXRAT:611
        molecular layer of the subiculum (paxrat)    PAXRAT:612
        motor root of the trigeminal nerve (paxrat)    PAXRAT:613
        motor trigeminal nucleus (paxrat)    PAXRAT:614
        motor trigeminal nucleus-anterior digastric part (paxrat)    PAXRAT:615
        motor trigeminal nucleus-dorsolateral part (paxrat)    PAXRAT:616
        motor trigeminal nucleus-masseter part (paxrat)    PAXRAT:617
        motor trigeminal nucleus-mylohyoid part (paxrat)    PAXRAT:618
        motor trigeminal nucleus-temporalis part (paxrat)    PAXRAT:619
        motor trigeminal nucleus-tensor tympani part (paxrat)    PAXRAT:620
        motor trigeminal nucleus-ventromedial part (paxrat)    PAXRAT:621
        navicular nucleus of the basal forebrain (paxrat)    PAXRAT:622
        nervus intermedius component of the facial nerve (paxrat)    PAXRAT:623
        nigrostriatal bundle (paxrat)    PAXRAT:624
        nucleus O (paxrat)    PAXRAT:625
        nucleus X (paxrat)    PAXRAT:654
        nucleus Y (paxrat)    PAXRAT:655
        nucleus Z (paxrat)    PAXRAT:656
        nucleus of Darkschewitsch (paxrat)    PAXRAT:626
        nucleus of Roller (paxrat)    PAXRAT:628
        nucleus of origin of efferents of the vestibular nerve (paxrat)    PAXRAT:627
        nucleus of the ansa lenticularis (paxrat)    PAXRAT:629
        nucleus of the brachium of the inferior colliculus (paxrat)    PAXRAT:630
        nucleus of the central acoustic tract (paxrat)    PAXRAT:631
        nucleus of the commissural stria terminalis (paxrat)    PAXRAT:632
        nucleus of the dorsal hippocampal commissure (paxrat)    PAXRAT:633
        nucleus of the fields of Forel (paxrat)    PAXRAT:634
        nucleus of the horizontal limb of the diagonal band (paxrat)    PAXRAT:635
        nucleus of the lateral olfactory tract (paxrat)    PAXRAT:636
        nucleus of the lateral olfactory tract-layer 1 (paxrat)    PAXRAT:637
        nucleus of the optic tract (paxrat)    PAXRAT:638
        nucleus of the posterior commissure (paxrat)    PAXRAT:639
        nucleus of the solitary tract (paxrat)    PAXRAT:640
        nucleus of the solitary tract-central part (paxrat)    PAXRAT:641
        nucleus of the solitary tract-commissural part (paxrat)    PAXRAT:642
        nucleus of the solitary tract-dorsomedial part (paxrat)    PAXRAT:643
        nucleus of the solitary tract-gelatinous part (paxrat)    PAXRAT:644
        nucleus of the solitary tract-intermediate part (paxrat)    PAXRAT:645
        nucleus of the solitary tract-interstitial part (paxrat)    PAXRAT:646
        nucleus of the solitary tract-lateral part (paxrat)    PAXRAT:647
        nucleus of the solitary tract-medial part (paxrat)    PAXRAT:648
        nucleus of the solitary tract-rostrolateral part (paxrat)    PAXRAT:649
        nucleus of the solitary tract-ventrolateral part (paxrat)    PAXRAT:650
        nucleus of the stria medullaris (paxrat)    PAXRAT:651
        nucleus of the trapezoid body (paxrat)    PAXRAT:652
        nucleus of the vertical limb of the diagonal band (paxrat)    PAXRAT:653
        obex (paxrat)    PAXRAT:657
        oculomotor nerve (paxrat)    PAXRAT:658
        oculomotor nucleus (paxrat)    PAXRAT:659
        oculomotor nucleus-parvicellular part (paxrat)    PAXRAT:660
        olfactory bulb (paxrat)    PAXRAT:661
        olfactory nerve layer (paxrat)    PAXRAT:662
        olfactory tubercle (paxrat)    PAXRAT:663
        olfactory tubercle densocellular layer (paxrat)    PAXRAT:664
        olfactory tubercle plexiform layer (paxrat)    PAXRAT:665
        olfactory tubercle polymorph layer (paxrat)    PAXRAT:666
        olfactory ventricle (olfactory part of lateral ventricle) (paxrat)    PAXRAT:667
        olivary pretectal nucleus (paxrat)    PAXRAT:668
        olivocerebellar tract (paxrat)    PAXRAT:669
        olivocochlear bundle (paxrat)    PAXRAT:670
        optic chiasm (paxrat)    PAXRAT:671
        optic nerve (paxrat)    PAXRAT:672
        optic nerve layer of the superior colliculus (paxrat)    PAXRAT:673
        optic tract (paxrat)    PAXRAT:674
        oriens layer of the hippocampus (paxrat)    PAXRAT:675
        outer blade of the dentate gyrus (paxrat)    PAXRAT:676
        oval paracentral thalamic nucleus (paxrat)    PAXRAT:677
        p1 periaqueductal gray (paxrat)    PAXRAT:678
        paraabducens nucleus (paxrat)    PAXRAT:679
        parabigeminal nucleus (paxrat)    PAXRAT:680
        parabrachial nucleus (paxrat)    PAXRAT:681
        parabrachial nucleus-waist part (paxrat)    PAXRAT:682
        parabrachial pigmented nucleus of the VTA (paxrat)    PAXRAT:683
        paracentral thalamic nucleus (paxrat)    PAXRAT:684
        paracochlear glial substance (paxrat)    PAXRAT:685
        paracollicular tegmentum (paxrat)    PAXRAT:686
        paracommissural nucleus of the posterior commissure (paxrat)    PAXRAT:687
        parafascicular thalamic nucleus (paxrat)    PAXRAT:688
        parafloccular sulcus (paxrat)    PAXRAT:689
        paraflocculus (paxrat)    PAXRAT:690
        parainterfascicular nucleus of the VTA (paxrat)    PAXRAT:691
        paralambdoid septal nucleus (paxrat)    PAXRAT:692
        paralemniscal nucleus (paxrat)    PAXRAT:693
        paramedian lobule (paxrat)    PAXRAT:694
        paramedian raphe nucleus (paxrat)    PAXRAT:695
        paramedian reticular nucleus (paxrat)    PAXRAT:696
        paramedian sulcus (paxrat)    PAXRAT:697
        paranigral nucleus of the VTA (paxrat)    PAXRAT:698
        parapyramidal nucleus (paxrat)    PAXRAT:699
        pararubral nucleus (paxrat)    PAXRAT:700
        parasolitary nucleus (paxrat)    PAXRAT:701
        parastrial nucleus (paxrat)    PAXRAT:702
        parasubiculum (paxrat)    PAXRAT:703
        parasubthalamic nucleus (paxrat)    PAXRAT:704
        paratenial thalamic nucleus (paxrat)    PAXRAT:705
        paraterete nucleus (paxrat)    PAXRAT:706
        paratrigeminal nucleus (paxrat)    PAXRAT:707
        paratrochlear nucleus (paxrat)    PAXRAT:708
        paraventricular hypoth nucleus (paxrat)    PAXRAT:709
        paraventricular hypothalamic nucleus-anterior magnocellular part (paxrat)    PAXRAT:710
        paraventricular hypothalamic nucleus-anterior parvicellular part (paxrat)    PAXRAT:711
        paraventricular hypothalamic nucleus-dorsal cap (paxrat)    PAXRAT:712
        paraventricular hypothalamic nucleus-lateral magnocellular part (paxrat)    PAXRAT:713
        paraventricular hypothalamic nucleus-medial magnocellular part (paxrat)    PAXRAT:714
        paraventricular hypothalamic nucleus-medial parvicellular part (paxrat)    PAXRAT:715
        paraventricular hypothalamic nucleus-posterior part (paxrat)    PAXRAT:716
        paraventricular hypothalamic nucleus-ventral part (paxrat)    PAXRAT:717
        paraventricular thalamic nucleus (paxrat)    PAXRAT:718
        paraventricular thalamic nucleus-anterior part (paxrat)    PAXRAT:719
        paraventricular thalamic nucleus-posterior part (paxrat)    PAXRAT:720
        paraxiphoid nucleus of thalamus (paxrat)    PAXRAT:721
        parietal association cortex (paxrat)    PAXRAT:722
        parietal cortex-posterior area-caudal part (paxrat)    PAXRAT:723
        parietal cortex-posterior area-dorsal part (paxrat)    PAXRAT:724
        parietal cortex-posterior area-rostral part (paxrat)    PAXRAT:725
        parvicellular motor trigeminal nucleus (paxrat)    PAXRAT:726
        parvicellular reticular nucleus (paxrat)    PAXRAT:727
        parvicellular reticular nucleus-alpha part (paxrat)    PAXRAT:728
        peduncular part of lateral hypothalamus (paxrat)    PAXRAT:729
        pedunculopontine tegmental nucleus (paxrat)    PAXRAT:730
        periaqueductal gray (paxrat)    PAXRAT:731
        perifacial zone (paxrat)    PAXRAT:732
        perifornical nucleus (paxrat)    PAXRAT:733
        perifornical part of lateral hypothalamus (paxrat)    PAXRAT:734
        perilemniscal nucleus-ventral part (paxrat)    PAXRAT:735
        periolivary horn (paxrat)    PAXRAT:736
        peripeduncular nucleus (paxrat)    PAXRAT:737
        perirhinal cortex (paxrat)    PAXRAT:738
        peritrigeminal zone (paxrat)    PAXRAT:739
        periventricular fiber system (paxrat)    PAXRAT:740
        periventricular gray (paxrat)    PAXRAT:741
        periventricular hypothalamic nucleus (paxrat)    PAXRAT:742
        periventricular hypothalamic nucleus-anterior parvicellular part (paxrat)    PAXRAT:743
        pineal gland (paxrat)    PAXRAT:744
        pineal recess (paxrat)    PAXRAT:745
        pineal stalk (paxrat)    PAXRAT:746
        piriform cortex (paxrat)    PAXRAT:747
        piriform cortex-layer 1 (paxrat)    PAXRAT:748
        pleomorphic part of periaqueductai gray (paxrat)    PAXRAT:749
        polymorph layer of the dentate gyrus (paxrat)    PAXRAT:750
        pontine nuclei (paxrat)    PAXRAT:751
        pontine raphe nucleus (paxrat)    PAXRAT:752
        pontine reticular nucleus-caudal part (paxrat)    PAXRAT:753
        pontine reticular nucleus-oral part (paxrat)    PAXRAT:754
        pontine reticular nucleus-ventral part (paxrat)    PAXRAT:755
        posterior cerebral artery (paxrat)    PAXRAT:756
        posterior commissure (paxrat)    PAXRAT:757
        posterior hypothalamic area (paxrat)    PAXRAT:758
        posterior hypothalamic area-dorsal part (paxrat)    PAXRAT:759
        posterior hypothalamic nucleus (paxrat)    PAXRAT:760
        posterior intralaminar thalamic nucleus (paxrat)    PAXRAT:761
        posterior limitans thalamic nucleus (paxrat)    PAXRAT:762
        posterior lobe of pituitary (paxrat)    PAXRAT:763
        posterior pretectal nucleus (paxrat)    PAXRAT:764
        posterior superior fissure (paxrat)    PAXRAT:765
        posterior thalamic nuclear group (paxrat)    PAXRAT:766
        posterior thalamic nuclear group-triangular part (paxrat)    PAXRAT:767
        posterodorsal preoptic nucleus (paxrat)    PAXRAT:768
        posterodorsal raphe nucleus (paxrat)    PAXRAT:769
        posterodorsal tegmental nucleus (paxrat)    PAXRAT:770
        posterolateral cortical amygdaloid nucleus (paxrat)    PAXRAT:771
        posterolateral fissure (paxrat)    PAXRAT:772
        posteromedial cortical amygdaloid nucleus (paxrat)    PAXRAT:773
        posteromedian thalamic nucleus (paxrat)    PAXRAT:774
        postsubiculum (paxrat)    PAXRAT:775
        pre-Botzinger complex (paxrat)    PAXRAT:776
        pre-Edinger-Westphal nucleus (paxrat)    PAXRAT:777
        precommissural fornix (paxrat)    PAXRAT:778
        precommissural nucleus (paxrat)    PAXRAT:779
        preculminate fissure (paxrat)    PAXRAT:780
        precuneiform area (paxrat)    PAXRAT:781
        predorsal bundle (paxrat)    PAXRAT:782
        prelimbic cortex (paxrat)    PAXRAT:783
        premammillary nucleus-dorsal part (paxrat)    PAXRAT:784
        premammillary nucleus-ventral part (paxrat)    PAXRAT:785
        preoptic recess of the 3rd ventricle (paxrat)    PAXRAT:786
        prepositus nucleus (paxrat)    PAXRAT:787
        prepyramidal fissure (paxrat)    PAXRAT:788
        prerubral field (paxrat)    PAXRAT:789
        presubiculum (paxrat)    PAXRAT:790
        primary auditory cortex (paxrat)    PAXRAT:791
        primary fissure (paxrat)    PAXRAT:792
        primary motor cortex (paxrat)    PAXRAT:793
        primary somatosensory cortex (paxrat)    PAXRAT:794
        primary somatosensory cortex-barrel field (paxrat)    PAXRAT:795
        primary somatosensory cortex-dysgranular zone (paxrat)    PAXRAT:796
        primary somatosensory cortex-forelimb region (paxrat)    PAXRAT:797
        primary somatosensory cortex-hindlimb region (paxrat)    PAXRAT:798
        primary somatosensory cortex-jaw region (paxrat)    PAXRAT:799
        primary somatosensory cortex-jaw region-oral surface (paxrat)    PAXRAT:800
        primary somatosensory cortex-oral dysgranular zone (paxrat)    PAXRAT:801
        primary somatosensory cortex-shoulder region (paxrat)    PAXRAT:802
        primary somatosensory cortex-trunk region (paxrat)    PAXRAT:803
        primary somatosensory cortex-upper lip region (paxrat)    PAXRAT:804
        primary visual cortex (paxrat)    PAXRAT:805
        primary visual cortex-binocular area (paxrat)    PAXRAT:806
        primary visual cortex-monocular area (paxrat)    PAXRAT:807
        principal mammillary tract (paxrat)    PAXRAT:808
        principal sensory trigeminal nucleus (paxrat)    PAXRAT:809
        principal sensory trigeminal nucleus-dorsomedial part (paxrat)    PAXRAT:810
        principal sensory trigeminal nucleus-ventrolateral part (paxrat)    PAXRAT:811
        prosubiculum (paxrat)    PAXRAT:813
        pyramidal cell layer of the hippocampus (paxrat)    PAXRAT:815
        pyramidal decussation (paxrat)    PAXRAT:816
        pyramidal fissure (paxrat)    PAXRAT:817
        pyramidal tract (paxrat)    PAXRAT:818
        r1 reticular formation (paxrat)    PAXRAT:819
        r2 reticular formation (paxrat)    PAXRAT:820
        r3 reticular formation (paxrat)    PAXRAT:821
        radiatum layer of the hippocampus (paxrat)    PAXRAT:822
        raphe interpositus nucleus (paxrat)    PAXRAT:823
        raphe magnus nucleus (paxrat)    PAXRAT:824
        raphe obscurus nucleus (paxrat)    PAXRAT:825
        raphe pallidus nucleus (paxrat)    PAXRAT:826
        recess of the inferior colliculus (paxrat)    PAXRAT:827
        red nucleus (paxrat)    PAXRAT:828
        red nucleus-lateral horn (paxrat)    PAXRAT:829
        red nucleus-magnocellular part (paxrat)    PAXRAT:830
        red nucleus-parvicellular part (paxrat)    PAXRAT:831
        region where VA and VL overlap (paxrat)    PAXRAT:832
        reticluostrial nucleus (paxrat)    PAXRAT:833
        reticular thalamic nucleus (paxrat)    PAXRAT:834
        reticulotegmental nucleus of the pons (paxrat)    PAXRAT:835
        reticulotegmental nucleus of the pons-lateral part (paxrat)    PAXRAT:836
        reticulotegmental nucleus of the pons-pericentral part (paxrat)    PAXRAT:837
        retroambiguus nucleus (paxrat)    PAXRAT:838
        retrochiasmatic area (paxrat)    PAXRAT:839
        retrochiasmatic area-lateral part (paxrat)    PAXRAT:840
        retroendopiriform nucleus (paxrat)    PAXRAT:841
        retroethmoid nucleus (paxrat)    PAXRAT:842
        retrolemniscal nucleus (paxrat)    PAXRAT:843
        retroparafascicular nucleus (paxrat)    PAXRAT:844
        retrorubral field (paxrat)    PAXRAT:845
        retrorubral nucleus (paxrat)    PAXRAT:846
        retrosplenial agranular cortex (paxrat)    PAXRAT:847
        retrosplenial dysgranular cortex (paxrat)    PAXRAT:848
        retrosplenial granular cortex (paxrat)    PAXRAT:849
        retrosplenial granular cortex-a region (paxrat)    PAXRAT:850
        retrosplenial granular cortex-b region (paxrat)    PAXRAT:851
        retrosplenial granular cortex-c region (paxrat)    PAXRAT:852
        retrouniens area (paxrat)    PAXRAT:853
        reuniens thalamic nucleus (paxrat)    PAXRAT:854
        rhabdoid nucleus (paxrat)    PAXRAT:855
        rhinal fissure (paxrat)    PAXRAT:856
        rhinal incisure (paxrat)    PAXRAT:857
        rhomboid thalamic nucleus (paxrat)    PAXRAT:858
        root of abducens nerve (paxrat)    PAXRAT:859
        root of accessory nerve (paxrat)    PAXRAT:860
        root of hypoglossal nerve (paxrat)    PAXRAT:861
        rostral amygdalopiriform area (paxrat)    PAXRAT:862
        rostral interstitial nucleus of medial longitudinal fasciculus (paxrat)    PAXRAT:863
        rostral linear nucleus of the raphe (paxrat)    PAXRAT:864
        rostral periolivary region (paxrat)    PAXRAT:865
        rostral ventral respiratory group (paxrat)    PAXRAT:866
        rostroventrolateral reticular nucleus (paxrat)    PAXRAT:867
        rostrum of the corpus callosum (paxrat)    PAXRAT:868
        rubrospinal tract (paxrat)    PAXRAT:869
        sagulum nucleus (paxrat)    PAXRAT:870
        scaphoid thalamic nucleus (paxrat)    PAXRAT:871
        secon, cochlear nucleidary auditory cortex-dorsal area (paxrat)    PAXRAT:872
        secon, cochlear nucleidary auditory cortex-ventral area (paxrat)    PAXRAT:873
        secon, cochlear nucleidary fissure (paxrat)    PAXRAT:874
        secon, cochlear nucleidary motor cortex (paxrat)    PAXRAT:875
        secon, cochlear nucleidary somatosensory cortex (paxrat)    PAXRAT:876
        secon, cochlear nucleidary visual cortex-lateral area (paxrat)    PAXRAT:877
        secon, cochlear nucleidary visual cortex-mediolateral area (paxrat)    PAXRAT:878
        secon, cochlear nucleidary visual cortex-mediomedial area (paxrat)    PAXRAT:879
        semilunar nucleus (paxrat)    PAXRAT:880
        sensory root of the trigeminal nerve (paxrat)    PAXRAT:881
        septofimbrial nucleus (paxrat)    PAXRAT:882
        septohippocampal nucleus (paxrat)    PAXRAT:883
        septohypothalamic nucleus (paxrat)    PAXRAT:884
        simple lobule (paxrat)    PAXRAT:885
        simple lobule A (paxrat)    PAXRAT:886
        simple lobule B (paxrat)    PAXRAT:887
        simplex fissure (paxrat)    PAXRAT:888
        solitary nucleus-dorsolateral part (paxrat)    PAXRAT:889
        solitary nucleus-ventral part (paxrat)    PAXRAT:890
        solitary tract (paxrat)    PAXRAT:891
        sphenoid nucleus (paxrat)    PAXRAT:892
        spinal trigeminal nucleus-caudal part (paxrat)    PAXRAT:893
        spinal trigeminal nucleus-interpolar part (paxrat)    PAXRAT:894
        spinal trigeminal nucleus-oral part (paxrat)    PAXRAT:895
        spinal trigeminal tract (paxrat)    PAXRAT:896
        spinal vestibular nucleus (paxrat)    PAXRAT:897
        spinocerebellar tract (paxrat)    PAXRAT:898
        splenium of the corpus callosum (paxrat)    PAXRAT:899
        stigmoid hypothalamic nucleus (paxrat)    PAXRAT:900
        stratum lucidum of the hippocampus (paxrat)    PAXRAT:901
        stria medullaris of the thalamus (paxrat)    PAXRAT:902
        stria terminalis (paxrat)    PAXRAT:903
        strial part of the preoptic area (paxrat)    PAXRAT:904
        striohypothalamic nucleus (paxrat)    PAXRAT:905
        subbrachial nucleus (paxrat)    PAXRAT:906
        subcoeruleus nucleus (paxrat)    PAXRAT:907
        subcoeruleus nucleus-alpha part (paxrat)    PAXRAT:908
        subcoeruleus nucleus-dorsal part (paxrat)    PAXRAT:909
        subcoeruleus nucleus-ventral part (paxrat)    PAXRAT:910
        subcommissural nucleus (paxrat)    PAXRAT:911
        subcommissural organ (paxrat)    PAXRAT:912
        subfornical organ (paxrat)    PAXRAT:913
        subgeniculate nucleus (paxrat)    PAXRAT:914
        subiculum (paxrat)    PAXRAT:915
        subiculum-transition area (paxrat)    PAXRAT:916
        subincertal nucleus (paxrat)    PAXRAT:917
        sublenticular extended amygdala (paxrat)    PAXRAT:918
        sublenticular extended amygdala-central part (paxrat)    PAXRAT:919
        sublenticular extended amygdala-medial part (paxrat)    PAXRAT:920
        submammillothalamic nucleus (paxrat)    PAXRAT:921
        submedius thalamic nucleus (paxrat)    PAXRAT:922
        submedius thalamic nucleus-dorsal part (paxrat)    PAXRAT:923
        submedius thalamic nucleus-ventral part (paxrat)    PAXRAT:924
        subparafascicular thalamic nucleus (paxrat)    PAXRAT:925
        subparafascicular thalamic nucleus-parvicellular part (paxrat)    PAXRAT:926
        subparaventricular zone of the hypothalamus (paxrat)    PAXRAT:927
        subpeduncular tegmental nucleus (paxrat)    PAXRAT:928
        subpostrema area (paxrat)    PAXRAT:929
        substantia innominata (paxrat)    PAXRAT:930
        substantia innominata-basal part (paxrat)    PAXRAT:931
        substantia innominata-dorsal part (paxrat)    PAXRAT:932
        substantia innominata-ventral part (paxrat)    PAXRAT:933
        substantia nigra compact part (paxrat)    PAXRAT:934
        substantia nigra compact part dorsal tier (paxrat)    PAXRAT:935
        substantia nigra-compact part-medial tier (paxrat)    PAXRAT:936
        substantia nigra-compacta part-ventral tier (paxrat)    PAXRAT:937
        substantia nigra-lateral part (paxrat)    PAXRAT:938
        substantia nigra-medial part (paxrat)    PAXRAT:939
        substantia nigra-reticular part (paxrat)    PAXRAT:940
        substantia nigra-reticular part-dorsomedial tier (paxrat)    PAXRAT:941
        substantia nigra-reticular part-ventrolateral tier (paxrat)    PAXRAT:942
        subthalamic nucleus (paxrat)    PAXRAT:943
        sulcus limitans (paxrat)    PAXRAT:944
        superficial glial zone of the cochlear nuclei (paxrat)    PAXRAT:945
        superficial gray layer of the superior colliculus (paxrat)    PAXRAT:946
        superior cerebellar peduncle (brachium con, cochlear nucleijunctivum) (paxrat)    PAXRAT:947
        superior cerebellar peduncle-descending limb (paxrat)    PAXRAT:948
        superior colliculus (paxrat)    PAXRAT:949
        superior medullary velum (paxrat)    PAXRAT:950
        superior paraolivary nucleus (paxrat)    PAXRAT:951
        superior salivatory nucleus (paxrat)    PAXRAT:952
        superior thalamic radiation (paxrat)    PAXRAT:953
        superior vestibular nucleus (paxrat)    PAXRAT:954
        suprachiasmatic nucleus (paxrat)    PAXRAT:955
        suprachiasmatic nucleus-dorsolateral part (paxrat)    PAXRAT:956
        suprachiasmatic nucleus-ventromedial part (paxrat)    PAXRAT:957
        suprageniculate thalamic nucleus (paxrat)    PAXRAT:958
        supragenual nucleus (paxrat)    PAXRAT:959
        supramammillary decussation (paxrat)    PAXRAT:960
        supramammillary nucleus (paxrat)    PAXRAT:961
        supramammillary nucleus-lateral part (paxrat)    PAXRAT:962
        supramammillary nucleus-medial part (paxrat)    PAXRAT:963
        supraoculomotor cap (paxrat)    PAXRAT:964
        supraoculomotor periaqueductal gray (paxrat)    PAXRAT:965
        supraoptic decussation (paxrat)    PAXRAT:966
        supraoptic nucleus (paxrat)    PAXRAT:967
        supraoptic nucleus-retrochiasmatic part (paxrat)    PAXRAT:968
        supratrigeminal nucleus (paxrat)    PAXRAT:969
        tectospinal tract (paxrat)    PAXRAT:970
        temporal associatin cortex (paxrat)    PAXRAT:971
        terete hypothalamic nucleus (paxrat)    PAXRAT:972
        transverse fibers of the pons (paxrat)    PAXRAT:973
        trapezoid body (paxrat)    PAXRAT:974
        triangular nucleus-lateral lemniscus (paxrat)    PAXRAT:975
        triangular septal nucleus (paxrat)    PAXRAT:976
        trigeminal ganglion (paxrat)    PAXRAT:977
        trigeminal transition zone (paxrat)    PAXRAT:978
        trigeminal-solitary transition zone (paxrat)    PAXRAT:979
        trigeminothalamic tract (paxrat)    PAXRAT:980
        trochlear decussation (paxrat)    PAXRAT:981
        trochlear nerve (paxrat)    PAXRAT:982
        trochlear nucleus (paxrat)    PAXRAT:983
        trochlear nucleus shell region (paxrat)    PAXRAT:984
        tuber cinereum area (paxrat)    PAXRAT:985
        tuberal region of lateral hypothalamus (paxrat)    PAXRAT:986
        tuberomammillary nu (paxrat)    PAXRAT:987
        uncinate fasciculus (paxrat)    PAXRAT:988
        uncinate fasciculus decussation (paxrat)    PAXRAT:989
        uncinate fasciculus of the cerebellum (paxrat)    PAXRAT:990
        uvular fissure (paxrat)    PAXRAT:991
        vagus nerve (paxrat)    PAXRAT:992
        vascular organ of the lamina terminalis (paxrat)    PAXRAT:993
        vein (paxrat)    PAXRAT:994
        ventral amygdalofugal pathway (paxrat)    PAXRAT:995
        ventral anterior thalamic nucleus (paxrat)    PAXRAT:996
        ventral cochlear nucleus (paxrat)    PAXRAT:997
        ventral cochlear nucleus-anterior part (paxrat)    PAXRAT:998
        ventral cochlear nucleus-capsular part (paxrat)    PAXRAT:999
        ventral cochlear nucleus-granule cell layer (paxrat)    PAXRAT:1000
        ventral cochlear nucleus-posterior part (paxrat)    PAXRAT:1001
        ventral cochlear nucleus-posterior part-octopus cell area (paxrat)    PAXRAT:1002
        ventral endopiriform nucleus (paxrat)    PAXRAT:1003
        ventral geniculate nucleus (paxrat)    PAXRAT:1004
        ventral hippocampal commissure (paxrat)    PAXRAT:1005
        ventral intermediate entorhinal cortex (paxrat)    PAXRAT:1006
        ventral lateral geniculate nucleus (paxrat)    PAXRAT:1007
        ventral lateral geniculate nucleus-magnocellular part (paxrat)    PAXRAT:1008
        ventral lateral geniculate nucleus-parvicellular part (paxrat)    PAXRAT:1009
        ventral linear nucleus of the thalamus (paxrat)    PAXRAT:1010
        ventral nucleus of the lat lemniscus (paxrat)    PAXRAT:1011
        ventral orbital cortex (paxrat)    PAXRAT:1012
        ventral pallidum (paxrat)    PAXRAT:1013
        ventral part of claustrum (paxrat)    PAXRAT:1014
        ventral peduncular pontine nucleus (paxrat)    PAXRAT:1015
        ventral posterior nucleus of the thalamus-parvicellular part (paxrat)    PAXRAT:1016
        ventral posterolateral thalamic nucleus (paxrat)    PAXRAT:1017
        ventral posteromedial thalamic nucleus (paxrat)    PAXRAT:1018
        ventral reuniens thalamic nucleus (paxrat)    PAXRAT:1019
        ventral spinocerebellar tract (paxrat)    PAXRAT:1020
        ventral spinocerebellar tract decussation (paxrat)    PAXRAT:1021
        ventral subiculum (paxrat)    PAXRAT:1022
        ventral tegmental area (paxrat)    PAXRAT:1023
        ventral tegmental area-rostral part (paxrat)    PAXRAT:1024
        ventral tegmental decussation (paxrat)    PAXRAT:1025
        ventral tegmental nucleus (paxrat)    PAXRAT:1026
        ventral tenia tecta (paxrat)    PAXRAT:1027
        ventral tenia tecta-layer 1 (paxrat)    PAXRAT:1028
        ventral tuberomammillary nucleus (paxrat)    PAXRAT:1029
        ventrolateral hypothalamic nucleus (paxrat)    PAXRAT:1030
        ventrolateral hypothalamic tract (paxrat)    PAXRAT:1031
        ventrolateral periaqueductal gray (paxrat)    PAXRAT:1032
        ventrolateral preoptic nucleus (paxrat)    PAXRAT:1033
        ventrolateral tegmental area (paxrat)    PAXRAT:1034
        ventrolateral thalamic nucleus (paxrat)    PAXRAT:1035
        ventromedial hypothalamic nucleus (paxrat)    PAXRAT:1036
        ventromedial hypothalamic nucleus-anterior part (paxrat)    PAXRAT:1037
        ventromedial hypothalamic nucleus-central part (paxrat)    PAXRAT:1038
        ventromedial hypothalamic nucleus-dorsomedial part (paxrat)    PAXRAT:1039
        ventromedial hypothalamic nucleus-ventrolateral part (paxrat)    PAXRAT:1040
        ventromedial nucleus of the hypothalamus shell (paxrat)    PAXRAT:1041
        ventromedial pontine nucleus (paxrat)    PAXRAT:1042
        ventromedial preoptic nucleus (paxrat)    PAXRAT:1043
        ventromedial thalamic nucleus (paxrat)    PAXRAT:1044
        vertebral artery (paxrat)    PAXRAT:1045
        vestibular root of the vestibulocochlear nerve (paxrat)    PAXRAT:1046
        vestibulocerebellar nucleus (paxrat)    PAXRAT:1047
